Title,Price_in_lacs,Auction-rating,img,Model,driven-in_kms,Type,Engine,Transmission_type
Toyota Passo  2010 Plus Hana C for Sale,"

                        PKR 24 ",,https://cache3.pakwheels.com/ad_pictures/9545/tn_toyota-passo-plus-hana-2010-95452867.webp,2010,"82,000 km",Petrol,1000 cc,Automatic
Toyota Aqua  2014 S for Sale,"

                        PKR 35.5 ",,https://cache4.pakwheels.com/ad_pictures/9546/tn_toyota-aqua-s-15-2014-95460887.webp,2014,"106,000 km",Hybrid,1500 cc,Automatic
Toyota Vitz  2019 F 1.0 for Sale,"

                        PKR 38 ",,https://cache3.pakwheels.com/ad_pictures/9546/tn_toyota-vitz-1-0-f-2019-95464731.webp,2019,"42,000 km",Petrol,996 cc,Automatic
Toyota Vitz  2018 F 1.0 for Sale,"

                        PKR 37.5 ",,https://cache4.pakwheels.com/ad_pictures/9545/tn_toyota-vitz-1-0-f-2018-95456667.webp,2018,"66,000 km",Petrol,996 cc,Automatic
Toyota Corolla Axio  2014 Hybrid 1.5 for Sale,"

                        PKR 42.5 ",,https://cache4.pakwheels.com/ad_pictures/9547/tn_toyota-corolla-axio-hybrid-3-2014-95473636.webp,2014,"161,000 km",Petrol,1500 cc,Automatic
Suzuki Cultus  2013 EURO II for Sale,"

                        PKR 12.45 ",8.7/10,https://cache1.pakwheels.com/ad_pictures/9546/tn_suzuki-cultus-vxri-euro-ii-2013-95467753.webp,2013,"60,000 km",Petrol,1000 cc,Manual
Toyota Corolla  2022 Altis X Automatic 1.6 Special Edition for Sale,"

                        PKR 61.9 ",9.9/10,https://cache2.pakwheels.com/ad_pictures/9530/tn_toyota-corolla-altis-x-automatic-1-6-special-edition-2022-95304197.webp,2022,"24,300 km",Petrol,1600 cc,Automatic
Porsche Cayenne  2016 S E-Hybrid for Sale,"

                        Call
                  ",,https://cache1.pakwheels.com/ad_pictures/9547/tn_porsche-cayenne-cayenne-2016-95476635.webp,2016,"73,000 km",Hybrid,3000 cc,Automatic
Toyota Land Cruiser  2012 ZX 60th Black Leather Selection for Sale,"

                        PKR 2.75 ",,https://cache4.pakwheels.com/ad_pictures/9548/tn_toyota-land-cruiser-zx-60th-black-leather-selection-2012-95480030.webp,2012,"82,000 km",Petrol,4600 cc,Automatic
Toyota Camry XV50 2014 Hybrid for Sale,"

                        PKR 1 ",,https://cache4.pakwheels.com/ad_pictures/7506/tn_toyota-camry-hybrid-2-2015-75065884.webp,2014,"130,000 km",Petrol,2500 cc,Automatic
Toyota Prado  2005  for Sale,"

                        PKR 85 ",,https://cache1.pakwheels.com/ad_pictures/9548/tn_toyota-prado-2005-95484531.webp,2005,"150,000 km",Petrol,4000 cc,Automatic
Toyota Yaris  2020 ATIV X CVT 1.5 for Sale,"

                        PKR 41 ",,https://cache3.pakwheels.com/ad_pictures/9548/tn_toyota-yaris-ativ-x-cvt-1-5-2021-95485784.webp,2020,"27,000 km",Petrol,1500 cc,Automatic
Toyota Corolla  2011 GLi 1.3 VVTi for Sale,"

                        PKR 22.4 ",8.7/10,https://cache4.pakwheels.com/ad_pictures/9549/tn_toyota-corolla-gli-vvti-2011-95490412.webp,2011,"110,000 km",Petrol,1300 cc,Manual
KIA Picanto  2021 1.0 AT for Sale,"

                        PKR 28.5 ",8.9/10,https://cache4.pakwheels.com/ad_pictures/9488/tn_kia-picanto-1-0-at-2021-94885350.webp,2021,"28,834 km",Petrol,998 cc,Automatic
Suzuki Alto  2019 VXR for Sale,"

                        PKR 21 ",6.9/10,https://cache2.pakwheels.com/ad_pictures/9422/tn_suzuki-alto-vxr-2-2019-94228172.webp,2019,"40,375 km",Petrol,660 cc,Manual
Suzuki Liana  2008  for Sale,"

                        PKR 10.5 ",8.8/10,https://cache2.pakwheels.com/ad_pictures/9550/tn_suzuki-liana-2008-95508623.webp,2008,"100,000 km",Petrol,1300 cc,Manual
Mazda Carol Eco  2014  for Sale,"

                        PKR 20 ",9.8/10,https://cache4.pakwheels.com/ad_pictures/9550/tn_mazda-carol-eco-2014-95504835.webp,2014,"208,000 km",Petrol,660 cc,Automatic
KIA Stonic  2022 EX+ for Sale,"

                        PKR 50.65 ",7.4/10,https://cache2.pakwheels.com/ad_pictures/9372/tn_kia-stonic-ex-4-2022-93728276.webp,2022,"24,000 km",Petrol,1400 cc,Automatic
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,"

                        PKR 65.5 ",9.5/10,https://cache3.pakwheels.com/ad_pictures/9551/tn_honda-civic-oriel-1-8-i-vtec-cvt-2021-95516854.webp,2021,"34,000 km",Petrol,1800 cc,Automatic
Toyota Corolla Axio  2020  for Sale,"

                        PKR 82 ",9.8/10,https://cache3.pakwheels.com/ad_pictures/9516/tn_toyota-corolla-axio-2020-95167996.webp,2020,"34,805 km",Petrol,1500 cc,Automatic
KIA Sportage  2020 AWD for Sale,"

                        PKR 74 ",9.8/10,https://cache3.pakwheels.com/ad_pictures/9521/tn_kia-sportage-awd-2020-95213220.webp,2020,"31,277 km",Petrol,2000 cc,Automatic
Toyota Yaris  2022 ATIV X MT 1.5 for Sale,"

                        PKR 42 ",9.9/10,https://cache2.pakwheels.com/ad_pictures/9411/tn_toyota-yaris-ativ-x-mt-1-5-2022-94118913.webp,2022,"20,000 km",Petrol,1500 cc,Manual
Suzuki Cultus  2016 Limited Edition for Sale,"

                        PKR 16 ",9.4/10,https://cache3.pakwheels.com/ad_pictures/9551/tn_suzuki-cultus-limited-edition-2-2016-95513071.webp,2016,"95,800 km",Petrol,1000 cc,Manual
Toyota Platz  2005 F 1.0 for Sale,"

                        PKR 14.5 ",,https://cache3.pakwheels.com/ad_pictures/9552/tn_toyota-platz-f-1-0-2005-95528394.webp,2005,"100,000 km",Petrol,1000 cc,Automatic
Suzuki Mehran  2019 VXR Euro II for Sale,"

                        PKR 14 ",,https://cache1.pakwheels.com/ad_pictures/9552/tn_suzuki-mehran-vxr-euro-ii-2019-95524247.webp,2019,"59,000 km",Petrol,796 cc,Manual
Toyota Hilux  2021 Revo V Automatic 2.8 for Sale,"

                        PKR 1.2 ",,https://cache4.pakwheels.com/ad_pictures/9170/tn_toyota-hilux-revo-v-automatic-2-8-2021-91701850.webp,2021,"46,000 km",Diesel,2800 cc,Automatic
Prince Pearl  2023 MT for Sale,"

                        PKR 16.35 ",,https://cache4.pakwheels.com/ad_pictures/9250/tn_prince-pearl-mt-2023-92509459.webp,2023,"4,000 km",Petrol,800 cc,Manual
Peugeot 2008  2022 Allure for Sale,"

                        PKR 67.25 ",9.1/10,https://cache3.pakwheels.com/ad_pictures/9542/tn_peugeot-2008-allure-2022-95421828.webp,2022,"20,500 km",Petrol,1200 cc,Automatic
Honda Civic Rebirth 2014 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,"

                        PKR 34 ",,https://cache3.pakwheels.com/ad_pictures/9552/tn_honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2014-95529952.webp,2014,"121,000 km",Petrol,1800 cc,Automatic
Daihatsu Mira  2019 X SA lll for Sale,"

                        PKR 33.5 ",,https://cache3.pakwheels.com/ad_pictures/9554/tn_daihatsu-mira-x-sa-lll-2019-95541744.webp,2019,"39,000 km",Petrol,660 cc,Automatic
Nissan Dayz  2014 Highway star X for Sale,"

                        PKR 23.5 ",7.3/10,https://cache1.pakwheels.com/ad_pictures/9473/tn_nissan-dayz-highway-star-x-2014-94739722.webp,2014,"999,999 km",Petrol,659 cc,Automatic
Honda City 6th Generation 2021 1.5L ASPIRE CVT for Sale,"

                        PKR 48.5 ",9.7/10,https://cache3.pakwheels.com/ad_pictures/9311/tn_honda-city-1-5l-aspire-cvt-2021-93116540.webp,2021,"16,603 km",Petrol,1497 cc,Automatic
Suzuki Ravi  2009 Euro II for Sale,"

                        PKR 4.55 ",,https://cache2.pakwheels.com/ad_pictures/9555/tn_suzuki-ravi-efi-euro-ll-2009-95554065.webp,2009,"45,211 km",Petrol,800 cc,Manual
Honda City 5th Generation 2017 1.3 i-VTEC for Sale,"

                        PKR 31.1 ",,https://cache1.pakwheels.com/ad_pictures/9554/tn_honda-city-i-vtec-2-2017-95545900.webp,2017,"81,000 km",Petrol,1300 cc,Manual
KIA Sportage  2021 AWD for Sale,"

                        PKR 69.5 ",9.1/10,https://cache2.pakwheels.com/ad_pictures/9555/tn_kia-sportage-awd-2021-95556299.webp,2021,"58,500 km",Petrol,2000 cc,Automatic
Nissan Dayz  2020 Highway star S hybrid X pro pilot for Sale,"

                        PKR 43 ",8.6/10,https://cache4.pakwheels.com/ad_pictures/9352/tn_nissan-dayz-highway-star-s-hybrid-x-pro-pilot-2020-93524344.webp,2020,"12,000 km",Hybrid,659 cc,Automatic
Toyota Corolla  2016 Altis CVT-i 1.8 for Sale,"

                        PKR 37 ",,https://cache4.pakwheels.com/ad_pictures/9537/tn_toyota-corolla-altis-1-8-cvti-2016-95379852.webp,2016,"88,000 km",Petrol,1800 cc,Automatic
Toyota Corolla  2009 Altis SR Cruisetronic 1.8 for Sale,"

                        PKR 28 ",,https://cache4.pakwheels.com/ad_pictures/9557/tn_toyota-corolla-1-8-cruisetronic-sr-2009-95573098.webp,2009,"100,000 km",Petrol,1800 cc,Automatic
Toyota Prius  2014  for Sale,"

                        PKR 46.35 ",,https://cache3.pakwheels.com/ad_pictures/9556/tn_toyota-prius-2014-95569965.webp,2014,"111,000 km",Hybrid,1800 cc,Automatic
Audi A5  2018 1.4 TFSI Sportback for Sale,"

                        PKR 1.63 ",,https://cache4.pakwheels.com/ad_pictures/9557/tn_audi-a5-sportsback-2018-95578817.webp,2018,"19,000 km",Petrol,1400 cc,Automatic
Mercedes Benz C Class  2007 C180 for Sale,"

                        PKR 43.25 ",,https://cache2.pakwheels.com/ad_pictures/9557/tn_mercedes-benz-c-class-c180-2-2007-95575802.webp,2007,"109,000 km",Petrol,1800 cc,Automatic
Nissan Dayz  2020 Highway star S hybrid X pro pilot for Sale,"

                        PKR 38 ",,https://cache1.pakwheels.com/ad_pictures/9473/tn_nissan-dayz-highway-star-s-hybrid-x-pro-pilot-2020-94739815.webp,2020,"27,000 km",Hybrid,660 cc,Automatic
Ford F 150  2021  for Sale,"

                        PKR 4.99 ",,https://cache3.pakwheels.com/ad_pictures/8683/tn_ford-f-150-xl-2021-86832620.webp,2021,"24,000 km",Hybrid,3500 cc,Automatic
Isuzu D-Max  2019 V-Cross Automatic 3.0 for Sale,"

                        Call
                  ",9.1/10,https://cache2.pakwheels.com/ad_pictures/9471/tn_isuzu-d-max-v-cross-automatic-3-0-2019-94710388.webp,2019,"80,000 km",Diesel,2999 cc,Automatic
Jeep Gladiator   2020 Rubicon for Sale,"

                        PKR 2.79 ",9.1/10,https://cache2.pakwheels.com/ad_pictures/8370/tn_jeep-gladiator-rubicon-rubicon-2021-83706020.webp,2020,"38,000 km",Petrol,3604 cc,Automatic
Daihatsu Mira  2020  for Sale,"

                        PKR 37 ",7.2/10,https://cache3.pakwheels.com/ad_pictures/8990/tn_daihatsu-mira-2020-89906582.webp,2020,"18,181 km",Petrol,660 cc,Automatic
Toyota Aqua  2020  for Sale,"

                        PKR 69 ",6/10,https://cache4.pakwheels.com/ad_pictures/9206/tn_toyota-aqua-2020-92068772.webp,2020,"45,343 km",Hybrid,1500 cc,Automatic
Dodge Ram  2022 1500  TRX for Sale,"

                        PKR 7.49 ",6.8/10,https://cache4.pakwheels.com/ad_pictures/9357/tn_dodge-ram-1500-2-2022-93576525.webp,2022,"18,000 km",Petrol,6200 cc,Automatic
Toyota Prado 120 Series 2005 TZ G 3.4 for Sale,"

                        PKR 87 ",9.1/10,https://cache3.pakwheels.com/ad_pictures/9013/tn_toyota-prado-tz-g-3-4-2005-90135727.webp,2005,"135,000 km",Petrol,3400 cc,Automatic
Honda Accord  2005  for Sale,"

                        PKR 29 ",,https://cache1.pakwheels.com/ad_pictures/9513/tn_honda-accord-2005-95138784.webp,2005,"60,000 km",Petrol,3000 cc,Automatic
Daihatsu Rocky  2022 1.0 R TC for Sale,"

                        PKR 65 ",8.2/10,https://cache2.pakwheels.com/ad_pictures/9505/tn_daihatsu-rocky-1-0-r-tc-2022-95052242.webp,2022,"11,000 km",Petrol,1000 cc,Automatic
Toyota Corolla  2020  for Sale,"

                        PKR 1.08 ",7.5/10,https://cache2.pakwheels.com/ad_pictures/9492/tn_toyota-corolla-2020-94922920.webp,2020,"64,000 km",Hybrid,1800 cc,Automatic
Toyota Corolla  2018 GLi Automatic 1.3 VVTi for Sale,"

                        PKR 41.5 ",,https://cache3.pakwheels.com/ad_pictures/9497/tn_toyota-corolla-gli-vvti-automatic-2018-94979396.webp,2018,"30,000 km",Petrol,1300 cc,Automatic
KIA Sorento  2023 2.4 FWD for Sale,"

                        PKR 89.99 ",9.3/10,https://cache4.pakwheels.com/ad_pictures/9307/tn_kia-sorento-2-4-fwd-2023-93070428.webp,2023,35 km,Petrol,2400 cc,Automatic
Toyota Hilux  2021 Revo V Automatic 2.8 for Sale,"

                        PKR 1.17 ",10/10,https://cache4.pakwheels.com/ad_pictures/9556/tn_toyota-hilux-revo-v-automatic-2-8-2021-95567263.webp,2021,"15,299 km",Diesel,2800 cc,Automatic
Toyota Fortuner  2022 2.7 V for Sale,"

                        PKR 1.62 ",9.9/10,https://cache3.pakwheels.com/ad_pictures/8985/tn_toyota-fortuner-2-7-v-2022-89852654.webp,2022,"2,000 km",Petrol,2700 cc,Automatic
Toyota Corolla  2020  for Sale,"

                        PKR 1 ",,https://cache1.pakwheels.com/ad_pictures/9506/tn_toyota-corolla-2020-95060278.webp,2020,"31,000 km",Hybrid,1800 cc,Automatic
Mercedes Benz C Class  2016 C180 Exclusive for Sale,"

                        PKR 1.68 ",,https://cache2.pakwheels.com/ad_pictures/8884/tn_mercedes-benz-c-class-c180-exclusive-2016-88849245.webp,2016,"37,000 km",Petrol,1500 cc,Automatic
Toyota Land Cruiser  2020 ZX for Sale,"

                        PKR 6.5 ",,https://cache1.pakwheels.com/ad_pictures/9034/tn_toyota-land-cruiser-zx-2-2020-90347690.webp,2020,80 km,Petrol,4600 cc,Automatic
BMW 3 Series  2015 316i for Sale,"

                        PKR 90 ",8.8/10,https://cache1.pakwheels.com/ad_pictures/9520/tn_bmw-3-series-316i-2015-95204104.webp,2015,"66,000 km",Petrol,1600 cc,Automatic
Daihatsu Mira  2021  for Sale,"

                        PKR 36 ",,https://cache2.pakwheels.com/ad_pictures/8805/tn_daihatsu-mira-2021-88056345.webp,2021,"13,780 km",Petrol,660 cc,Automatic
Mitsubishi Ek Wagon  2020  for Sale,"

                        PKR 34.5 ",9.6/10,https://cache1.pakwheels.com/ad_pictures/8658/tn_mitsubishi-ek-wagon-2020-86588736.webp,2020,"38,708 km",Petrol,660 cc,Automatic
Toyota Corolla  2016 Altis CVT-i 1.8 for Sale,"

                        PKR 37 ",8/10,https://cache3.pakwheels.com/ad_pictures/8915/tn_toyota-corolla-altis-1-8-cvti-2016-89156741.webp,2016,"70,000 km",Petrol,1800 cc,Automatic
Nissan Leaf  2020  for Sale,"

                        PKR 79 ",8.4/10,https://cache3.pakwheels.com/ad_pictures/9526/tn_nissan-leaf-2020-95264315.webp,2020,"16,224 km",Electric,42.0 kWh,Automatic
Daihatsu Mira  2020  for Sale,"

                        PKR 35.5 ",,https://cache3.pakwheels.com/ad_pictures/9526/tn_daihatsu-mira-2020-95263646.webp,2020,"8,657 km",Petrol,660 cc,Automatic
Toyota Sienta  2018  for Sale,"

                        PKR 64 ",8.5/10,https://cache1.pakwheels.com/ad_pictures/9524/tn_toyota-sienta-2018-95248830.webp,2018,"66,873 km",Hybrid,1500 cc,Automatic
Toyota Prado  2011 TZ G 4.0 for Sale,"

                        PKR 1.65 ",,https://cache2.pakwheels.com/ad_pictures/9289/tn_toyota-prado-tz-g-selection-2011-92894318.webp,2011,"140,000 km",Petrol,4000 cc,Automatic
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,"

                        PKR 59.9 ",,https://cache4.pakwheels.com/ad_pictures/8960/tn_honda-civic-oriel-1-8-i-vtec-cvt-2021-89602127.webp,2021,"41,000 km",Petrol,1800 cc,Automatic
Nissan Note  2020  for Sale,"

                        PKR 61 ",9.7/10,https://cache3.pakwheels.com/ad_pictures/9394/tn_nissan-note-2020-93941765.webp,2020,"29,753 km",Hybrid,1200 cc,Automatic
Honda Vezel  2018  for Sale,"

                        PKR 80 ",10/10,https://cache1.pakwheels.com/ad_pictures/9527/tn_honda-vezel-2018-95271697.webp,2018,"35,050 km",Hybrid,1500 cc,Automatic
Toyota Vitz  2020 F Safety Edition III for Sale,"

                        PKR 54.5 ",8.7/10,https://cache4.pakwheels.com/ad_pictures/9002/tn_toyota-vitz-f-safety-edition-iii-2020-90020481.webp,2020,"29,000 km",Petrol,1000 cc,Automatic
Honda City  2019 Aspire Prosmatec 1.5 i-VTEC for Sale,"

                        PKR 41 ",8.6/10,https://cache3.pakwheels.com/ad_pictures/9535/tn_honda-city-aspire-prosmatec-2019-95352728.webp,2019,"40,000 km",Petrol,1500 cc,Automatic
Mazda Carol  2022 GF for Sale,"

                        Call
                  ",8.3/10,https://cache2.pakwheels.com/ad_pictures/9369/tn_suzuki-alto-2022-93692707.webp,2022,"1,001 km",Petrol,660 cc,Automatic
Chery Tiggo 4 Pro  2022 DEX Plus 1.5T for Sale,"

                        Call
                  ",8.8/10,https://cache4.pakwheels.com/ad_pictures/9454/tn_chery-tiggo-4-pro-dex-plus-1-5t-2022-94549566.webp,2022,"9,300 km",Petrol,1500 cc,Automatic
KIA Sportage  2019 AWD for Sale,"

                        PKR 64.25 ",,https://cache3.pakwheels.com/ad_pictures/9586/tn_kia-sportage-awd-2019-95861663.webp,2019,"71,200 km",Petrol,2000 cc,Automatic
Toyota Prado 120 Series 2003 TX 2.7 for Sale,"

                        PKR 69 ",9.3/10,https://cache3.pakwheels.com/ad_pictures/9017/tn_toyota-prado-tx-4-2003-90170297.webp,2003,"104,000 km",Petrol,2700 cc,Automatic
Toyota Prado  2008  for Sale,"

                        PKR 1.03 ",,https://cache1.pakwheels.com/ad_pictures/8929/tn_toyota-prado-2008-89294032.webp,2008,"97,000 km",Petrol,4000 cc,Automatic
Toyota Prado  2020 TX L Package 2.7 for Sale,"

                        PKR 3.35 ",,https://cache2.pakwheels.com/ad_pictures/9539/tn_toyota-prado-tx-l-package-2-7-2020-95398153.webp,2020,"7,000 km",Petrol,2700 cc,Automatic
Mitsubishi Mirage  2012 1.0 G for Sale,"

                        PKR 19.9 ",,https://cache2.pakwheels.com/ad_pictures/9165/tn_mitsubishi-mirage-g-51-2012-91655534.webp,2012,"146,000 km",Petrol,1000 cc,Automatic
Toyota Premio  2020 F EX Package 1.5 for Sale,"

                        PKR 1.25 ",8.5/10,https://cache3.pakwheels.com/ad_pictures/9543/tn_toyota-premio-f-ex-package-1-5-2020-95432012.webp,2020,9 km,Petrol,1500 cc,Automatic
Toyota Prado  2012 TX 2.7 for Sale,"

                        PKR 1.47 ",9.5/10,https://cache2.pakwheels.com/ad_pictures/9545/tn_toyota-prado-tx-4-2012-95453559.webp,2012,"98,000 km",Petrol,2700 cc,Automatic
Toyota Raize  2020 Z for Sale,"

                        PKR 63.5 ",7.2/10,https://cache1.pakwheels.com/ad_pictures/9444/tn_toyota-raize-z-5-2020-94441498.webp,2020,"53,000 km",Petrol,1000 cc,Automatic
Toyota Corolla Indus 1996 XE Limited for Sale,"

                        PKR 10.75 ",9.9/10,https://cache2.pakwheels.com/ad_pictures/9334/tn_toyota-corolla-xe-limited-1996-93344999.webp,1996,"123,456 km",Petrol,1300 cc,Manual
Toyota Corolla Axio  2018 WXB for Sale,"

                        PKR 73 ",8.7/10,https://cache4.pakwheels.com/ad_pictures/9546/tn_toyota-corolla-axio-wxb-2018-95464830.webp,2018,"49,000 km",Petrol,1500 cc,Automatic
Suzuki Bolan  2011 VX for Sale,"

                        PKR 7.8 ",3.5/10,https://cache1.pakwheels.com/ad_pictures/9285/tn_suzuki-bolan-vx-3-2011-92853050.webp,2011,"57,278 km",Petrol,800 cc,Manual
Daihatsu Hijet  2018 Special for Sale,"

                        PKR 29.75 ",9.3/10,https://cache2.pakwheels.com/ad_pictures/9238/tn_daihatsu-hijet-van-special-4-2018-92382120.webp,2018,"92,615 km",Petrol,660 cc,Automatic
Toyota Corolla  2022 Altis 1.6 X CVT-i Special Edition for Sale,"

                        PKR 60 ",7.8/10,https://cache4.pakwheels.com/ad_pictures/9544/tn_toyota-corolla-altis-1-6-x-cvt-i-special-edition-2022-95445136.webp,2022,"20,000 km",Petrol,1600 cc,Automatic
Daihatsu Mira  2020 X SA lll for Sale,"

                        PKR 36.3 ",9.6/10,https://cache1.pakwheels.com/ad_pictures/9494/tn_daihatsu-mira-x-sa-lll-2020-94943248.webp,2020,"52,748 km",Petrol,660 cc,Automatic
Nissan Clipper  2014 DX for Sale,"

                        PKR 18 ",7.9/10,https://cache3.pakwheels.com/ad_pictures/9403/tn_nissan-clipper-dx-8-2014-94039584.webp,2014,"129,648 km",Petrol,660 cc,Automatic
Suzuki Wagon R  2022 VXL for Sale,"

                        PKR 29 ",9.7/10,https://cache3.pakwheels.com/ad_pictures/9382/tn_suzuki-wagon-r-vxl-2022-93823665.webp,2022,"11,948 km",Petrol,1000 cc,Manual
Honda BR-V  2019 i-VTEC S for Sale,"

                        PKR 43 ",8.3/10,https://cache2.pakwheels.com/ad_pictures/9521/tn_honda-br-v-i-vtec-s-2019-95210254.webp,2019,"98,122 km",Petrol,1500 cc,Automatic
Daihatsu Mira  2021 X SA lll for Sale,"

                        PKR 42 ",6.2/10,https://cache2.pakwheels.com/ad_pictures/9543/tn_daihatsu-mira-x-sa-lll-2021-95432505.webp,2021,61 km,Petrol,660 cc,Automatic
Toyota Fortuner  2021 2.8 Sigma 4 for Sale,"

                        PKR 1.46 ",6.8/10,https://cache1.pakwheels.com/ad_pictures/9534/tn_toyota-fortuner-2-8-sigma-2021-95342575.webp,2021,"60,000 km",Diesel,2800 cc,Automatic
Haval H6  2023 HEV for Sale,"

                        PKR 1.24 ",9.6/10,https://cache1.pakwheels.com/ad_pictures/9218/tn_haval-h6-hev-2023-92187090.webp,2023,428 km,Hybrid,1500 cc,Automatic
Honda City  2022 1.2L CVT for Sale,"

                        PKR 49 ",10/10,https://cache2.pakwheels.com/ad_pictures/9227/tn_honda-city-1-2l-cvt-2022-92279005.webp,2022,"2,291 km",Petrol,1200 cc,Automatic
Honda City 6th Generation 2021 1.2L CVT for Sale,"

                        PKR 45 ",10/10,https://cache1.pakwheels.com/ad_pictures/9539/tn_honda-city-2021-95398139.webp,2021,"9,250 km",Petrol,1200 cc,Automatic
Toyota Land Cruiser  2015 AX for Sale,"

                        PKR 2.85 ",,https://cache4.pakwheels.com/ad_pictures/9271/tn_toyota-land-cruiser-ax-2-2015-92717536.webp,2015,"72,000 km",Petrol,4600 cc,Automatic
Ford F 150  2018 Raptor 5.0L for Sale,"

                        PKR 2.08 ",9.5/10,https://cache2.pakwheels.com/ad_pictures/7951/tn_ford-f-150-xl-raptor-2018-79518066.webp,2018,"69,000 km",Petrol,5000 cc,Automatic
Audi e-tron  2023 50 Quattro 230 kW for Sale,"

                        PKR 3.16 ",9.6/10,https://cache3.pakwheels.com/ad_pictures/9473/tn_audi-e-tron-50-quattro-230-kw-2023-94731321.webp,2023,1 km,Electric,60.0 kWh,Automatic
KIA Sportage  2022 AWD for Sale,"

                        PKR 78.5 ",9.1/10,https://cache4.pakwheels.com/ad_pictures/9555/tn_kia-sportage-awd-2022-v-1-95556676.webp,2022,"24,000 km",Petrol,2000 cc,Automatic
Toyota Fortuner  2024 GR-S for Sale,"

                        PKR 2.15 ",9.7/10,https://cache4.pakwheels.com/ad_pictures/9555/tn_toyota-fortuner-gr-s-2024-95551057.webp,2024,20 km,Diesel,2800 cc,Automatic
Toyota Yaris Hatchback  2020  for Sale,"

                        PKR 46.75 ",9.1/10,https://cache1.pakwheels.com/ad_pictures/9479/tn_toyota-yaris-hatchback-2020-94796469.webp,2020,"59,323 km",Petrol,1000 cc,Automatic
Toyota Prado  2017 TX 2.7 for Sale,"

                        PKR 2.4 ",8.6/10,https://cache2.pakwheels.com/ad_pictures/9556/tn_toyota-prado-tx-4-2017-95568298.webp,2017,"61,000 km",Petrol,2700 cc,Automatic
Toyota Prius  2018 S for Sale,"

                        PKR 77.5 ",7.2/10,https://cache1.pakwheels.com/ad_pictures/9558/tn_toyota-prius-s-28-2018-95588016.webp,2018,"89,000 km",Hybrid,1800 cc,Automatic
KIA Sportage  2020 AWD for Sale,"

                        PKR 69.25 ",6/10,https://cache4.pakwheels.com/ad_pictures/9559/tn_kia-sportage-awd-2020-95594677.webp,2020,"34,000 km",Petrol,2000 cc,Automatic
Toyota Corolla  2002  for Sale,"

                        PKR 12 ",8.7/10,https://cache2.pakwheels.com/ad_pictures/9556/tn_toyota-corolla-2002-95567822.webp,2002,"150,000 km",Petrol,1600 cc,Manual
Toyota Aqua  2015 S for Sale,"

                        PKR 38.5 ",,https://cache1.pakwheels.com/ad_pictures/9560/tn_toyota-aqua-s-15-2015-95608599.webp,2015,"163,500 km",Hybrid,1500 cc,Automatic
Toyota Fortuner  2017 2.7 VVTi for Sale,"

                        PKR 1.07 ",,https://cache4.pakwheels.com/ad_pictures/8036/tn_toyota-fortuner-2-7-automatic-2017-80365230.webp,2017,"48,000 km",Petrol,2700 cc,Automatic
Suzuki Wagon R  2022 AGS for Sale,"

                        PKR 31 ",9.3/10,https://cache4.pakwheels.com/ad_pictures/9553/tn_suzuki-wagon-r-ags-2022-95536920.webp,2022,"15,818 km",Petrol,1000 cc,Automatic
Toyota Fortuner  2021 2.8 Sigma 4 for Sale,"

                        PKR 1.48 ",8.9/10,https://cache1.pakwheels.com/ad_pictures/9559/tn_toyota-fortuner-2-8-sigma-2021-95597129.webp,2021,"51,000 km",Diesel,2800 cc,Automatic
Toyota Yaris Hatchback  2020  for Sale,"

                        PKR 49 ",8.6/10,https://cache1.pakwheels.com/ad_pictures/9404/tn_toyota-yaris-hatchback-2020-94044781.webp,2020,"48,000 km",Petrol,0.0 kWh,Automatic
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,"

                        PKR 65 ",7.4/10,https://cache2.pakwheels.com/ad_pictures/9566/tn_honda-civic-oriel-1-8-i-vtec-cvt-2021-95668828.webp,2021,"18,000 km",Petrol,1800 cc,Automatic
Suzuki Cultus  2006 VXL (CNG) for Sale,"

                        PKR 8.25 ",8.5/10,https://cache3.pakwheels.com/ad_pictures/9565/tn_suzuki-cultus-vxl-cng-2006-95653239.webp,2006,"50,000 km",Petrol,1000 cc,Manual
Daihatsu Mira  2020 X SA lll for Sale,"

                        PKR 36 ",8.2/10,https://cache2.pakwheels.com/ad_pictures/9516/tn_daihatsu-mira-x-sa-lll-2020-95167855.webp,2020,"21,000 km",Petrol,660 cc,Automatic
Suzuki Cultus  2013 EURO II for Sale,"

                        PKR 13.46 ",9/10,https://cache4.pakwheels.com/ad_pictures/9526/tn_suzuki-cultus-vxri-euro-ii-2013-95262351.webp,2013,"88,000 km",Petrol,1000 cc,Manual
Daihatsu Taft  2020  for Sale,"

                        PKR 40.25 ",6/10,https://cache2.pakwheels.com/ad_pictures/9443/tn_daihatsu-taft-2020-94439514.webp,2020,"114,000 km",Petrol,660 cc,Automatic
KIA Sportage  2022 FWD for Sale,"

                        PKR 72.5 ",,https://cache1.pakwheels.com/ad_pictures/9400/tn_kia-sportage-fwd-2022-94004863.webp,2022,"22,000 km",Petrol,2000 cc,Automatic
